label,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91
COMO_ESTAS,0.08798451737051474,0.0722368098007018,0.07156593257713671,0.06681019330553939,0.24150242980206402,2.3678343052368658,1.8322010371418593,1.442271739293028,1.267819952539788,0.09592288095417972,0.06642495407320753,0.0720044793658224,0.07308410775051444,0.1975857687720732,2.1259213323766524,1.7644377125978234,1.4460667944418055,1.3420590072526222,0.03797444247921572,0.017786183356379603,0.014193108151548544,0.02121997174831361,0.053367027202053746,0.5786783295315715,0.8991149288354588,0.8838087311382846,0.8360037528040651,0.03797387751198977,0.024351009919264668,0.022696365542265527,0.032801819429989214,0.06630955991241949,0.8898370156172769,1.1549757436276966,1.0845294598867568,0.9952449545010519,0.018499958473798192,0.038596264707234,0.04297131529823592,0.0288432883715237,0.11612142144561079,1.0219730564308862,0.31353978922516984,0.10079576842289477,0.03002426850230498,0,0,0,0,0,0,0,0,0,0.16566675285922874,0.0998309515610828,0.11336826212971984,0.11660178028438119,0.3152500466188477,3.059857056184943,3.0393241120641465,2.8697662485941025,2.8618551703741204,0.1652910746068373,0.11106861987439764,0.10442547933201017,0.1329213988259249,0.2997870597084836,2.9971727575057328,3.0219955700210117,2.7968611321477583,2.490238395067747,0.017946439743890142,0.009409550109489722,0.007344071958621674,0.007817046303517603,0.018884879692461568,0.16849736333477472,0.24295409880572716,0.24773196940287873,0.3008200320162143,0.015747750636922887,0.01007741376768968,0.00950813569937417,0.009420245901676975,0.024818792863808427,0.38937294695774,0.5418934745221395,0.3956505979502406,0.3827764251511829,0.7076923076923077
COMO_ESTAS,0.08844313876024008,0.06272644835022566,0.062370588668045235,0.06706957635684839,0.21741407844628488,2.0852346442432332,1.7229627708711408,1.5196364433578857,1.269407127208979,0.09115694505084714,0.058491012523964325,0.06533650770823342,0.07080131876060732,0.21415309462928422,2.0589616350959425,1.7574811593791633,1.4161587339969115,1.1566467614792628,0.037542464615952516,0.024318839302669863,0.018682138629141677,0.02800406849594469,0.05438839579696475,0.7748101119493882,1.0985128638521697,1.0283824082238358,1.0210937903935795,0.04202877666255114,0.020840975960419447,0.023358201712932087,0.03947665886642743,0.08113374166731954,0.9326359939970392,1.1726618968905143,1.2013526703263266,0.9205690531207231,0.030538070650027258,0.011344024110523829,0.020391736783033732,0.016943427837940884,0.04754928635052826,0.9878151974569035,0.1685571716992199,0.1879069671105546,0.039787214626875546,0,0,0,0,0,0,0,0,0,0.20415299030539893,0.1423787380974488,0.11525205431915461,0.13466336471432494,0.29887734219571904,3.082944547976284,3.038687685212733,2.9178029290644902,2.888426976134265,0.2177898449492976,0.09145328409552653,0.09855560096533712,0.1359997626741112,0.3134749262905437,3.0561865617070607,3.094368937176712,2.914061259826287,2.916488138239896,0.015165371974080848,0.012868673212283192,0.008313242494257215,0.009933839081093774,0.02642821479685684,0.16490284181287698,0.1894853810879088,0.185072459473194,0.2029185082343212,0.022416618879267314,0.014048342223947,0.013051999934124994,0.01825027639770184,0.04152588312750227,0.513679810551517,0.4942633948078876,0.4475031942182032,0.37877444410529215,0.7384615384615385
COMO_ESTAS,0.08902198396589692,0.06218544639660893,0.06341465311547981,0.06401472176340338,0.22270104567819363,2.6022847174119756,2.530951808857485,2.329248615681711,2.0382232491551138,0.07218589970752075,0.048383238854370056,0.06050444868983733,0.07097949622501352,0.19695903597836054,2.278813789967808,2.211590829332148,1.9528191518984532,1.6324130592506243,0.04559438699738278,0.012535417110236242,0.014335125711533538,0.019359138829990505,0.0375907575067456,0.23992449955126516,0.34625110022209304,0.44331062382321773,0.5613324559634041,0.045547534258835586,0.025510969106004353,0.03248861977658509,0.03724464511611632,0.10690497555571446,1.0139986345615162,0.9984296114907784,0.9164835170554547,0.8824105227277316,0.03369200306949138,0.035982276816532446,0.03839213638946848,0.023373640030310405,0.06707147645855153,2.098082577576875,1.3771640923346777,0.9888966821984931,0.47704714430613543,0,0,0,0,0,0,0,0,0,0.20139396425352651,0.08930802937599479,0.09274057754158992,0.10366937359203739,0.27942969832141307,3.0353357222052346,2.9978753685970987,2.9477355700847707,2.924475993723234,0.22206806853474007,0.07366974982196484,0.09782653772653838,0.11217699999824998,0.3105962323874078,3.065352890698114,3.0079796981279734,2.9540359333647785,2.909757424255532,0.021023270120571244,0.008633820740061846,0.0073027156229648555,0.008241182265075107,0.026295096249692094,0.1404692106073918,0.18351633626403166,0.22461255555681847,0.2464273204334167,0.035374451587416235,0.013763385986741506,0.015319711953775092,0.017325058962061452,0.05754707109913479,0.629426305712692,0.6331349228440406,0.6112720748930776,0.6021795803358027,0.5846153846153846
COMO_ESTAS,0.08482525292992879,0.05530958437506545,0.059720797114047264,0.0816302292619225,0.20748505735853942,2.2236628660221047,1.918524021583955,1.690753018481112,1.3932432093161211,0.08216746488801416,0.0503551502581136,0.06079155484176809,0.07559879871346938,0.20278808202607282,1.8852399016466908,1.6382588693532278,1.3524405194560327,1.1033291594118522,0.031873587865422985,0.01884312368643657,0.016928470825667122,0.03333477237697682,0.04622522592658088,0.7288214047189367,1.0707079909216342,0.9984454369693417,0.927365970275721,0.03915424408700869,0.021569258267793875,0.026467825306095125,0.04296519520001767,0.08787480410092362,0.9954411663302798,1.1538318341579727,1.13877668657364,0.9035222144354893,0.03983062685500718,0.034003584874222614,0.03624763907954359,0.024412780576022232,0.045440686559233716,0.9885249659670611,0.33727787420239763,0.14553433760724627,0.14707540168271124,0,0,0,0,0,0,0,0,0,0.20023983428014694,0.13875318655988075,0.11071543857555126,0.137670503332657,0.31211516101722214,3.07620714566986,3.06686111288584,2.915866864536666,2.924412129892421,0.15505241714149084,0.08368373722590244,0.0996212454860314,0.14000189999764678,0.31412586759833994,3.0634516838675148,3.032121606609465,2.9723536990425536,2.812450393582665,0.0211417749137853,0.0125713053645659,0.01049499058815378,0.010585439167287743,0.02584160751778388,0.18163909465681635,0.1595281337042323,0.16834055798563147,0.2210511077414215,0.020845771792730495,0.007635891162120473,0.010140810198492323,0.014181956129769524,0.03259443365808073,0.45192616091763743,0.4318991009709454,0.41333060856132997,0.3857942029512607,0.7230769230769231
CUIDATE,0.10643019038437618,0.1698093707075403,0.06198648873576625,0.04717792768118964,0.26615689444003704,2.5020614815685307,1.2717799642879757,0.9899012229854035,1.1116290756487295,0.11982689563806635,0.15934484024110343,0.03508043177758565,0.023606146808479816,0.21743955690612252,2.7892390713729864,1.3185134864863228,1.0749362979792962,1.2629399215296147,0.026292966092383126,0.025318729956546337,0.01036144577615969,0.006411745250664106,0.03766185089131626,0.1865364294674339,0.12547211842153183,0.1210652677947957,0.15798182363581856,0.025331812245786626,0.0374536501163517,0.00925190590264903,0.01041617025495276,0.05340801809748219,0.4309846690678833,0.22810630300631182,0.19021002315880514,0.21378499480353885,0.062112406789076494,0.08707014216627842,0.04651321717171683,0.037493561944505434,0.19304238158708484,1.5622460000879224,1.065648332944308,0.8109252209004503,0.9046398684201868,0,0,0,0,0,0,0,0,0,0.14837522158600636,0.202312861408366,0.11566784998117476,0.06296454336332659,0.316459379475246,2.8583357101139883,1.6335733180556207,1.5528063013619593,1.812860173659698,0.15101003948541578,0.20741557798110516,0.05198643962147933,0.04677669260497633,0.28417885385042946,3.0782554159810425,1.6608393198787235,1.4008465168771511,1.6616731723736478,0.008031501657938762,0.008140972840777971,0.00515147828514886,0.0033678157482648283,0.010660362061262385,0.08543757971301597,0.09445104375155586,0.07256287277751397,0.08875052013311294,0.008317529218078287,0.009860755647391577,0.003909780322523719,0.0052211541556906466,0.015224342827892912,0.11519599104800324,0.11015048661770849,0.08945048525072706,0.10605228971305955,0.7384615384615385
CUIDATE,0.0814036471078683,0.16232023396043047,0.05014057670949758,0.042323462694837354,0.24019767639574813,2.624056989485653,1.2308118844108835,1.0148927296254509,1.1543880871518308,0.0815333057580843,0.16089402271747633,0.03365348504510326,0.024798324966383865,0.2279295911471332,2.830280674938349,1.3117239092398234,1.0961761766834799,1.2223982071167874,0.014875351587830805,0.040959593065690206,0.013207024734860578,0.013507764099871433,0.044145072251195364,0.1564939489418781,0.24261686408763342,0.26900403481326923,0.304456941319528,0.027636843628631617,0.04683247310617221,0.012991923426546648,0.01636742560229648,0.0624348700117975,0.5901555926239331,0.3326880654763637,0.3364567993444443,0.3585329812471162,0.05482176616462803,0.017997152257041196,0.0106076125082082,0.010527886885893529,0.12149792482244827,2.0655545798822827,0.9822285303710557,0.825362565500804,0.8792655072857328,0,0,0,0,0,0,0,0,0,0.1178618753346729,0.21045930463326093,0.08701473015326357,0.09979949536594017,0.3013784244345333,2.894398995320414,2.3535302900036013,2.375583015843848,2.539845376280482,0.16630265959904195,0.21083905104054945,0.08637661685748035,0.1110756978275128,0.30522074030015806,3.0871441225701606,2.619497626988564,2.6909786255783876,2.7276668360250156,0.007447292852541556,0.01328466691187851,0.0067501412766544765,0.0046624901689082225,0.014382539090081716,0.0808632271398547,0.09582754408612096,0.08235397423460114,0.09996711143637092,0.013709894345835501,0.015845100902672576,0.007095127555121727,0.008277446742284674,0.023585696361590396,0.19635566252607642,0.17811568058045246,0.15490104308960834,0.1802573491420375,0.8153846153846154
CUIDATE,0.0875502972545149,0.16021081168561319,0.058105381195901716,0.04506312194693677,0.2527263672272653,2.6938469136115337,1.3663126752130996,1.0821533434301185,1.1934081671561345,0.08946207300440598,0.15597438177888728,0.05376277751100689,0.03578003790343767,0.25483195350701404,2.6718714818326372,1.4148637477432668,1.081554566932747,1.1906395097815965,0.01575959252240831,0.04169923663606297,0.023045513026833258,0.012707139283290947,0.0401539410139595,0.2362964534747614,0.2762342160608184,0.2302720749137762,0.24604891889875688,0.027245612604778643,0.05261659867086264,0.017705609867726707,0.01574363352327967,0.07606894774448297,0.7000025658878769,0.4150467280107121,0.4061284405524442,0.42820396545742806,0.062231499072579154,0.022424972684759865,0.034481642918870174,0.02587433089400556,0.18375719692469544,1.6842658791728449,0.3393724139214018,0.49876175454536736,0.7349139805291699,0,0,0,0,0,0,0,0,0,0.12443692408060132,0.20682909754480672,0.18596163711907301,0.10760539771730024,0.30999058953910347,3.043697853106968,2.1960167780366313,2.1791228446514554,2.0406405898234046,0.12011386483183971,0.21358640320698852,0.08444929403343755,0.08975331518855882,0.33314104608489403,3.055938218504322,2.4321346366230876,2.5717232345039456,2.6380094827105363,0.007587501126802626,0.01936809391130059,0.010117948488596,0.0055419967611441,0.013029992862278062,0.08900150060178133,0.17395985398138702,0.13218216831464633,0.1283752607022005,0.006587788563410377,0.01320345081729554,0.006196673411825206,0.005632864398084398,0.017152461687958184,0.10948874312722244,0.1496436574858393,0.15624727208726358,0.17581163914363898,0.7846153846153846
CUIDATE,0.0900516080881821,0.12616606648835887,0.019721243717082372,0.033231574853346074,0.15330173940217756,2.9575232517002563,1.5233861351269409,1.3738607760327344,1.5854241835454297,0.07637886239475718,0.12451889414498811,0.03830085285279964,0.04085024788357274,0.13394408849260311,2.6754762827164145,1.6216508575517068,1.4769610792473835,1.7360090539934157,0.011089819078447413,0.018148362109083722,0.006769556003125394,0.007448631167035942,0.017483809673860432,0.08938805694712446,0.17211155560124378,0.16195372220970125,0.14665366770073263,0.018829273806265867,0.031923830077040985,0.011823949586177357,0.011737720146717425,0.03476936382225414,0.6413773493638631,0.3947309637713988,0.3585853157904642,0.4214924230901119,0.07005198213609239,0.042770894146307144,0.009878795731970329,0.012280179553792485,0.12998412526436032,2.6693227334036376,1.3341007604017086,1.0687254656865224,1.3052891526800559,0,0,0,0,0,0,0,0,0,0.1398782130745262,0.15410767651448987,0.03950596492852139,0.04432487988642765,0.20378018028608094,3.1134963722938123,2.7247543463813164,2.2800161637978467,2.2560120962428565,0.09723506745696353,0.15204134792360888,0.05354484494599629,0.05823730726573737,0.16287784404522507,2.9677467763078718,1.9198761379342408,1.7199799412231556,2.032521198354473,0.003863846838217047,0.0060577965527568445,0.0021097961036158756,0.0030888439501316166,0.006083574453530243,0.05086039952442049,0.07066599171517796,0.0541464308687131,0.05242933528105811,0.004196201296347436,0.005639133894925099,0.003001519677742864,0.0037239540907655255,0.007141756252578464,0.09865053198440885,0.07715248419089006,0.07227370641149404,0.09125856230132987,0.8615384615384616
CUIDATE,0.06468691292304171,0.12614389024750772,0.03845709180607141,0.03401083050808173,0.198822200206095,2.8477545872804413,1.1202288256967494,0.8628478234204111,1.1084845988976244,0.07005698172529454,0.10135887756941227,0.027093023103605954,0.024128460069582466,0.1488347389987248,2.809228644670979,1.5316139374951392,1.2919441098821767,1.5853170397442666,0.006865274844595024,0.009623457581075844,0.005609890002027107,0.007456107735202329,0.017617510183042098,0.0385751337659587,0.08448551025019177,0.06219334097899708,0.07940448221241815,0.011440023609288181,0.015934394535177566,0.0056259397458121516,0.00563296983760865,0.024479815701067494,0.4282215525173156,0.24044698951330887,0.20775659273356334,0.28019044685355743,0.0529085213983701,0.1054397542694702,0.026443647835024665,0.01913774375531617,0.16106610977598523,2.7421342797014625,0.9883339627913925,0.6740166737722489,0.9481546807612076,0,0,0,0,0,0,0,0,0,0.08146728168831402,0.16307239527485484,0.04663198682379108,0.04301978422740007,0.22535114511258003,2.9323407298872475,1.3256355557512352,1.1418109282281332,1.4761228310493055,0.08415452371603402,0.11409747719051458,0.03358149776714341,0.033295053661986,0.17155756863434482,3.076607185017776,1.7080251285937336,1.4180073008067737,1.8771357855494197,0.0029471044160758993,0.003201192640990016,0.001670513222351515,0.0017670265462320152,0.005148882459641831,0.027338957303691413,0.04468997730786102,0.03441727663028094,0.03551967895702685,0.00508677742187025,0.005290673300486048,0.0026823941079009515,0.0030260043734193606,0.009063903403370509,0.110588847954741,0.08507986232388016,0.08070532002595758,0.13342371273933773,0.6923076923076923
CUIDATE,0.08757250670519022,0.14844468643492448,0.028982451254703327,0.030456992802227634,0.13658658766391582,2.989973365210815,1.9043973618947168,1.6965596299912555,1.8506172889792152,0.08251186248127211,0.11863585282229802,0.027899735012087194,0.02671014255029139,0.12381098033899425,2.9913647945043422,1.9259042596339584,1.668501208747997,1.796244300769482,0.01351924329530693,0.00738614907191333,0.00540520631812735,0.0049229883307775725,0.015094943267004408,0.06331346939524923,0.06584043363236144,0.061792843339129336,0.06519696463590202,0.015181351493939,0.02130301398480588,0.007199122117607543,0.00748429943883326,0.023103549609470145,0.4544905257417414,0.3081589522986819,0.28247249828489024,0.296479295728084,0.064753236015985,0.13836135451207396,0.02100672948344085,0.021952657761193293,0.11067219552620916,2.85362339339978,1.7883328054790346,1.5897180913189517,1.7426867593760216,0,0,0,0,0,0,0,0,0,0.1151825450645308,0.17299935908878028,0.04661470880908326,0.04000541470760442,0.18550176526747006,3.1046130771966016,2.0999730701207757,1.8539447631309613,2.0159803977940034,0.11328497621434212,0.13404034248900124,0.06078124709996458,0.048938516902574426,0.17551164515487166,3.1286593377694474,2.5650118778368887,2.376790551157787,2.4946263722811177,0.003389665876986764,0.00371238121037356,0.0022412151109116115,0.0027829367288642907,0.006247756437333729,0.039776547552991655,0.029176858989789146,0.033263085791654226,0.036265446877010755,0.005993931320349114,0.005329739867826345,0.0035809719403678626,0.004123929801506053,0.009531053601693443,0.0895627188068612,0.10904987115774616,0.12149497943476971,0.12576468266212507,0.6923076923076923
DENADA,0.09885972165146129,0.04421173125713722,0.04167505705344598,0.041053443660697284,0.16124735385404496,1.1101287063029521,0.6648484287147123,0.6128403982735208,0.6313074470773219,0,0,0,0,0,0,0,0,0,0.06463793783196857,0.027294016226477764,0.0262554706893549,0.024080725843819335,0.10975168891970881,0.34521957566445005,0.3767307014649616,0.18770260229248495,0.31958554559513946,0,0,0,0,0,0,0,0,0,0.013436822619984908,0.0049967934997784715,0.011558782021841543,0.007423780277951388,0.02739537878703655,0.41056199050232434,0.004802068629961438,0.17746744755369967,0.10038069219044211,0,0,0,0,0,0,0,0,0,0.1858216885176379,0.11447132594902838,0.09085257108371357,0.08161135625654944,0.36988161469951414,1.9021271774959514,1.2389725821328974,1.0713741341177876,1.7170508382595822,0,0,0,0,0,0,0,0,0,0.006438853821531211,0.005624870934927478,0.003262911671633031,0.003669187051021063,0.010047189881071054,0.11468594034947097,0.08382694256836208,0.07903748012260535,0.10428602482970924,0,0,0,0,0,0,0,0,0,0.9846153846153847
DENADA,0.06617016729131726,0.03494863598820498,0.027588547337024604,0.036065962972101934,0.10081453661712839,1.2655341086985383,0.987925409154688,0.7995767701403198,0.8737948755662217,0,0,0,0,0,0,0,0,0,0.06511748880093161,0.020117642377622088,0.020781273883874844,0.021405015356516167,0.11010468470920577,0.2295552560679528,0.2398489086747402,0.19662628292840081,0.2603707938640873,0,0,0,0,0,0,0,0,0,0.01528977129851927,0.008054222629794506,0.012256851973247709,0.011482395742172986,0.024214170593612163,0.878513751244422,0.41401944601533924,0.20676200415231652,0.17744557141858922,0,0,0,0,0,0,0,0,0,0.25167799805124974,0.11231412163965236,0.1094337452041086,0.09827746554329198,0.45422394742457634,1.9159772762885687,1.6263646514448098,1.3624243898478814,1.493068847591632,0,0,0,0,0,0,0,0,0,0.0108194265224404,0.006557233005850638,0.00431170634366763,0.004313026722136354,0.017599979000223767,0.13162060545361876,0.12892944305023585,0.12299795394482173,0.13475006884827773,0,0,0,0,0,0,0,0,0,0.5692307692307692
DENADA,0.05320369529055768,0.016537475883807645,0.02124546556323364,0.02627512998334742,0.060065032975334665,1.5580696271087984,1.1918346107058646,0.9545334955697329,0.9412180701104801,0.0039653719092661585,0.0015941226126197055,0.0017790822304130048,0.00286789579318291,0.005483047974684299,0.1710149350804376,0.1628657240034437,0.1605218534647193,0.17875453382872458,0.0443824363174541,0.0181164809200254,0.015961870694199146,0.010977003324137705,0.07730284590827878,0.23881076369147605,0.19736428244529103,0.18417387427060905,0.2250747414198822,0.013434313034147573,0.005519627405842154,0.006121336308379737,0.010442962928189187,0.018722115840733678,0.5922381949208835,0.5634043754727509,0.5517447416043665,0.6106563750108732,0.02128258276571832,0.0023359203188375853,0.010110409445784611,0.010019522905195961,0.010336445697722855,0.9173239825483713,0.6016520895682906,0.2643087300574413,0.16084985815141473,0,0,0,0,0,0,0,0,0,0.2227411921160234,0.07260238025121668,0.07637371486230161,0.06901662588443233,0.35126058040892183,1.8314484573266672,1.4936184460583761,1.2905331343361106,1.4725063246240915,0.05846890599217479,0.02704202486649036,0.02932025689830972,0.04911437791611667,0.07761889930558713,2.809790793273755,2.4860918798862177,2.329642975381803,2.615100223476042,0.01089545561688922,0.003564036946021254,0.0030546567016385058,0.004099576047978376,0.01097589049806251,0.11327474949296444,0.08731475326563136,0.09415609629945763,0.10901919474413596,0.006429344974561835,0.002676214342417813,0.002888821538652671,0.005366629160095042,0.008439167127034757,0.2831505659794668,0.27622698103436344,0.27494220471526193,0.2950526126943911,0.7538461538461538
DENADA,0.10148377931350926,0.03435929389603836,0.0375679744903279,0.03620478755390353,0.165532700666255,1.1119081033156084,0.7639641553821993,0.7078971193405468,0.674683164726331,0.012138099775376039,0.004598708550981302,0.004705741314928168,0.0035400546805174813,0.021513174272080143,0.04898060950737232,0.026319388741332588,0.0333818172630257,0.050982768386558755,0.06989744938261816,0.02874203368233676,0.0280172568271186,0.01941214993862684,0.13043772196370548,0.5820587373452455,0.5594799131184977,0.41859836551207297,0.39103890902755883,0.04704967709121381,0.01787848575014341,0.0186084613643335,0.013813550658868533,0.08341238715402012,0.2653989687065792,0.16893993924774217,0.16515937026001573,0.32693379138942436,0.034146629457809184,0.002915663650382528,0.010973111538240331,0.010187529589632545,0.03795478010489344,0.2800966111593531,0.031484772185006185,0.16695821065624403,0.15472005910088985,0,0,0,0,0,0,0,0,0,0.2200908472112812,0.07948235928052085,0.08415493103372781,0.07025731701034525,0.37284528211227635,3.0970921772558664,2.9408069193735016,2.6114644833674503,2.4314992447924313,0.20604805509822388,0.0798092816277606,0.08798069882264713,0.061617915184268394,0.36161983734176,2.0654919109120264,1.3533218660917465,1.2445999038875932,2.6207171497569903,0.007106656161875727,0.003404107781068035,0.003516177576036484,0.0033866512547667945,0.013638131400579281,0.22889408178429035,0.2211333840973214,0.18018775941068776,0.20465576640372624,0.012693143234820944,0.005004573074727503,0.004368771878958411,0.0033896819470407213,0.021676118664775493,0.07852917079083808,0.04763202078408363,0.05137267036695599,0.0918309054788157,0.9846153846153847
GRACIAS,0.1038565696113389,0.05620058128753826,0.07780927862599783,0.10309955038470273,0.16634579247738276,2.5095696383331316,2.368829766851671,2.2376697796839182,2.16913099804842,0.11702414110187978,0.10859657688502374,0.07143932821906977,0.08796382768444813,0.17543203617834185,2.161362126602008,2.2796069618490944,2.3081548158398366,2.3539567830851826,0.02213981185043003,0.019285946506421684,0.01907096950811825,0.02248114573165096,0.0631111661694034,0.13485427687388632,0.2063264428954684,0.3291540101598023,0.381542777886458,0.07218832409343814,0.06164730679867016,0.040851153665215266,0.05827746028147953,0.09044940250900747,0.9514892086904596,1.0119538631986218,1.0292028280831385,1.0374530896343,0.06545095939758112,0.02154523062877121,0.03753737838824963,0.05223910212823573,0.04415379841989221,2.1828348154561628,1.9682649518845912,1.5906933314435838,1.4724188196533594,0,0,0,0,0,0,0,0,0,0.15646730401817552,0.14751510622044228,0.17010509231651155,0.1699467243402863,0.26545186245741875,2.8704276728359686,2.860338828449363,2.9989870367745266,2.723904197113966,0.2952311190133901,0.20669555216623559,0.1937204923401834,0.2864175927367217,0.34265049127830904,2.965851346902175,3.0481561210421804,3.0942769284049647,3.0993327682513256,0.014250672763410478,0.010009180955387977,0.01136337632132973,0.011789139672244072,0.02836297801724625,0.09101111070263064,0.07151787615774148,0.09458202282718028,0.08933544182642679,0.026168315061365358,0.035263498298283624,0.023878914579658843,0.028747946354971386,0.046681962821572456,0.29388190529689046,0.26190752535563333,0.31185936406864817,0.29981573446142035,0.9846153846153847
GRACIAS,0.11540695985289542,0.04830300657227564,0.07469686729986917,0.10353607928323635,0.19718568708457918,2.76253919262804,2.5982304503595652,2.4618512897762876,2.422646713099539,0.13476990945802939,0.06951804499871918,0.05725526193828237,0.06882622601117012,0.20111277475373893,2.0022083566031452,2.0131417813698986,2.0046617657495407,2.004626436872881,0.02172618849580846,0.01312768620647486,0.02197317764883748,0.026034361888839026,0.07564787136007,0.07683439252495233,0.07924065432589168,0.12949363175318487,0.1628217188221538,0.08516842631818844,0.048478435785557175,0.038602837061828384,0.04821728396829601,0.15096761765836647,1.1640984209162724,1.1756327232486026,1.182055824225184,1.1866341696929932,0.07871101791288176,0.0185562322133184,0.027471289210465884,0.026475276087004628,0.07052858621778843,2.5735734184035466,2.4556480116370096,2.200916651241703,2.073507039044782,0,0,0,0,0,0,0,0,0,0.22812067129792007,0.07728790890335994,0.13198845635347464,0.1925405183028604,0.398896276134248,2.9215111831300598,2.922724059209365,2.927693784716613,2.9398422917424143,0.2659680823376831,0.1480614390639052,0.13372279142629376,0.16245571637563308,0.4846775706571329,3.0578178703402528,2.9650289559752623,3.100696374020556,3.0540206934425607,0.01223198341077949,0.0056361557892190255,0.006534125204997912,0.010243306764157181,0.024781281915766482,0.04334036273500102,0.05978554302730036,0.0754713779605348,0.09076284162772116,0.02597236958295321,0.02090794993262283,0.016925204981521915,0.016541436389011545,0.03427870014693431,0.2092468692035358,0.17405535584467452,0.1906347237351229,0.20608198456413268,0.9846153846153847
GRACIAS,0.15963889367041903,0.10096955178612808,0.08016546315965355,0.1101887842935706,0.21174782119128138,2.486715303006657,2.5184069074379143,2.423003380177364,2.4668131168138747,0.15343147060354884,0.08694971837684719,0.0661049641127243,0.059871504656743436,0.29295353874499486,1.776087397369528,1.5127718468381373,1.4203817164444172,1.4387210046601246,0.03654931823755358,0.04755287114795067,0.02597115787539385,0.04760240926787295,0.12895655635023404,0.2451049312005871,0.47587716501417887,0.6266012418595095,0.6074474521397217,0.10103771246932915,0.05731055950419588,0.04186150226875055,0.037799191245305105,0.21283174611344685,1.085248477855175,0.9496474881458338,0.8913177696787559,0.9031384916852742,0.10023523858183613,0.015321308167572077,0.02714434725808256,0.04201803923867041,0.03866987566711671,1.907355165483711,1.2014365346035043,0.517531819737894,0.8385860453817598,0,0,0,0,0,0,0,0,0,0.23406404316543108,0.18002514408232717,0.13256134308506862,0.2404998924945594,0.4720476143725769,3.0329071212021614,3.0351522061517233,3.063475366722933,3.1345489224629057,0.26218293640349366,0.18771790078535006,0.11589984203933883,0.09353071085712641,0.5038440125765519,2.9616023781801104,3.029758208799068,2.8248555914272706,2.820742632550408,0.02007080212858568,0.02408554566707219,0.020046060748720354,0.02306033022935287,0.034363469639180105,0.17558263733972324,0.14491809422404295,0.20297672402599967,0.2320710649679872,0.033912112940129385,0.02507886718112986,0.018820702766463398,0.016189801249496556,0.06077923486052433,0.43072879201190084,0.39857719680432535,0.37702400121180024,0.394229870410732,0.9846153846153847
GRACIAS,0.1316976290198434,0.04418442345667404,0.0481410373038914,0.04481157388306594,0.17743134382415923,2.818852626430178,2.761834933574231,2.7275946212388797,2.775392997234977,0,0,0,0,0,0,0,0,0,0.04850622989885837,0.01983629604463502,0.024585138108845845,0.021194896232447767,0.06859564461827863,0.3286910008417611,0.3249666433113185,0.42964836816239643,0.39746533851213695,0,0,0,0,0,0,0,0,0,0.012743220749854914,0.013815318872129844,0.021306077891159233,0.018559847755145884,0.047715673937134176,1.6313510567178429,1.7532543010686448,1.6735611305332503,1.7556667951236429,0,0,0,0,0,0,0,0,0,0.21564020837363532,0.11409673908812884,0.11439207150779451,0.10318791089603215,0.3328171784377592,3.0732562316889847,3.0442677661796607,3.048276459922052,3.0191557529831123,0,0,0,0,0,0,0,0,0,0.012500236466432139,0.009475629518406484,0.007165790769511953,0.005900158129373753,0.01664537161894836,0.0989569743009817,0.07895682300861717,0.06864135939213284,0.07063606773060215,0,0,0,0,0,0,0,0,0,0.6
GRACIAS,0.13471527539012418,0.05013553003441113,0.05406286105245727,0.04439962529430437,0.16973764944574418,2.860695698450089,2.7158061001907208,2.6461155872165767,2.725865920802763,0,0,0,0,0,0,0,0,0,0.04837228289390085,0.029099461945523795,0.03445895770246535,0.026763538331279105,0.08189317110649884,0.2396905481864747,0.3478891351881761,0.4571874365656012,0.3748538644597611,0,0,0,0,0,0,0,0,0,0.014448702011698586,0.021227683147113242,0.023940815086832542,0.008785654625866583,0.03467382467321386,2.0595782063800514,1.4808313167671834,1.6211289058609848,1.7225146839883068,0,0,0,0,0,0,0,0,0,0.2683831574094421,0.13174164859819296,0.15085281395756583,0.10552143253667928,0.39837465310010933,3.0850261300851476,3.071515209227229,3.0696055765189185,3.05784248853342,0,0,0,0,0,0,0,0,0,0.021159542576047054,0.01098096634071816,0.009023982008479717,0.008769579662386244,0.02238648785060563,0.07070437886161829,0.09936210983356679,0.10089420243957567,0.09415795753131288,0,0,0,0,0,0,0,0,0,0.6461538461538462
